 [ER_EW, ET_EW, CPRT_EW, GRT_EW, ER_LW, ET_LW, CPRT_LW, GRT_LW]  O.F.1  IT_1 IT_Force Force_Exp Force_FEMU 
     166.686       203.750      0.69376       19.902      549.134      269.104     0.22983       73.794       7.225940e-06       2.688111e-03       7.032614e-01      147.572       43.790
     173.692       176.165      0.71691       19.349      476.237      283.972     0.21937       73.270       6.571992e-06       2.563590e-03       7.036619e-01      147.572       43.731
     155.151       200.614      0.71251       20.640      523.631      343.397     0.21450       79.425       7.352608e-06       2.711569e-03       7.124697e-01      147.572       42.431
     135.286       180.187      0.71456       19.568      507.210      299.963     0.23219       77.154       8.005044e-06       2.829319e-03       7.418872e-01      147.572       38.090
     149.129       181.644      0.71054       19.876      517.781      296.626     0.22839       76.356       6.619039e-06       2.572749e-03       7.253589e-01      147.572       40.529
     175.024       204.905      0.71513       21.086      516.449      257.178     0.22049       77.195       6.235917e-06       2.497182e-03       6.944004e-01      147.572       45.098
     187.174       225.737      0.72249       21.945      506.808      226.402     0.21644       78.599       7.485106e-06       2.735892e-03       6.810099e-01      147.572       47.074
     176.729       171.165      0.70373       19.962      526.928      221.997     0.23643       71.733       7.316770e-06       2.704953e-03       6.981413e-01      147.572       44.546
     171.202       178.308      0.70593       20.130      526.103      249.872     0.23085       73.619       6.510117e-06       2.551493e-03       7.021844e-01      147.572       43.949
     165.962       162.375      0.72562       20.759      496.402      284.823     0.22114       77.241       5.584331e-06       2.363119e-03       7.089054e-01      147.572       42.957
     165.600       143.454      0.74167       21.195      471.031      292.850     0.21684       78.995       5.728639e-06       2.393457e-03       7.124660e-01      147.572       42.432
     177.634       155.420      0.72753       20.221      520.929      279.209     0.22338       73.649       5.631004e-06       2.372974e-03       6.938308e-01      147.572       45.182
     162.866       207.169      0.72817       22.215      440.817      315.363     0.22281       67.363       7.637729e-06       2.763644e-03       7.140259e-01      147.572       42.202
     170.526       164.493      0.70990       19.711      548.968      265.568     0.22531       78.165       6.130815e-06       2.476048e-03       7.003048e-01      147.572       44.227
     193.751       170.446      0.72127       21.148      513.086      259.623     0.21984       73.056       7.348862e-06       2.710878e-03       6.766074e-01      147.572       47.724
     159.736       178.811      0.71322       20.190      516.605      287.144     0.22624       75.524       5.945749e-06       2.438391e-03       7.135699e-01      147.572       42.269
     164.268       176.495      0.71397       21.922      566.902      272.503     0.23061       76.708       6.172402e-06       2.484432e-03       7.027340e-01      147.572       43.868
     164.983       173.914      0.72701       21.556      525.050      314.244     0.21907       77.133       5.365072e-06       2.316262e-03       7.031862e-01      147.572       43.801
     161.916       171.738      0.73760       22.288      524.524      349.194     0.21328       78.921       5.237681e-06       2.288598e-03       7.033287e-01      147.572       43.780
     166.086       156.337      0.73480       22.229      536.539      282.096     0.21626       72.928       5.142895e-06       2.267795e-03       7.027628e-01      147.572       43.864
     164.920       139.949      0.74927       23.370      546.609      276.541     0.20974       70.428       5.077616e-06       2.253357e-03       7.030092e-01      147.572       43.828
     171.518       160.758      0.72778       19.553      535.707      257.143     0.21971       85.778       4.894668e-06       2.212390e-03       6.988755e-01      147.572       44.438
     175.639       152.905      0.73156       17.997      541.989      232.116     0.21820       96.198       4.763788e-06       2.182610e-03       6.952766e-01      147.572       44.969
     160.184       125.091      0.73702       20.468      549.122      303.979     0.22139       79.209       6.247644e-06       2.499529e-03       7.124127e-01      147.572       42.440
     171.252       183.106      0.72059       20.930      524.524      268.511     0.22072       77.696       5.519005e-06       2.349256e-03       6.983348e-01      147.572       44.517
     172.573       150.666      0.73986       19.426      489.396      286.752     0.20907       79.955       5.038334e-06       2.244623e-03       7.022025e-01      147.572       43.947
     166.781       158.670      0.75150       21.545      491.731      299.447     0.21018       78.928       4.342380e-06       2.083838e-03       7.042448e-01      147.572       43.645
     164.925       155.799      0.77248       22.495      464.291      317.149     0.20279       79.311       4.155757e-06       2.038567e-03       7.061909e-01      147.572       43.358
     179.165       139.892      0.76302       21.625      509.894      284.640     0.20352       82.603       4.261727e-06       2.064395e-03       6.895434e-01      147.572       45.815
     161.551       158.076      0.75746       21.953      502.887      294.037     0.20140       86.936       3.982012e-06       1.995498e-03       7.070358e-01      147.572       43.233
     153.797       159.412      0.77251       22.847      493.984      301.594     0.19081       93.993       4.077028e-06       2.019165e-03       7.124379e-01      147.572       42.436
     171.938       150.173      0.76739       21.698      529.239      290.636     0.19872       85.579       3.358696e-06       1.832674e-03       6.921704e-01      147.572       45.427
     174.966       144.252      0.78846       22.175      546.050      293.565     0.18794       89.908       2.650191e-06       1.627940e-03       6.836457e-01      147.572       46.685
